Order_ID,Account_ID,Order_Date,Year,Month,Month_Name,Total_Quantity,Sales_USD,Rep_ID,Region_ID,Region_Name
1124,1781,2016-08-26 00:00:00,2016,8,Aug,515,2626.15,321630,1,Northeast
1125,1781,2016-09-24 00:00:00,2016,9,Sep,523,2702.37,321630,1,Northeast
1126,1781,2016-10-24 00:00:00,2016,10,Oct,535,2702.15,321630,1,Northeast
1127,1781,2016-11-22 00:00:00,2016,11,Nov,504,2546.22,321630,1,Northeast
1128,1781,2016-12-22 00:00:00,2016,12,Dec,544,2753.99,321630,1,Northeast
1129,1791,2013-12-09 00:00:00,2013,12,Dec,481,2400.19,321640,1,Northeast
1130,1791,2014-01-07 00:00:00,2014,1,Jan,546,2857.04,321640,1,Northeast
1131,1791,2014-02-06 00:00:00,2014,2,Feb,539,2780.97,321640,1,Northeast
1132,1791,2014-03-07 00:00:00,2014,3,Mar,723,4096.65,321640,1,Northeast
1133,1791,2014-04-06 00:00:00,2014,4,Apr,539,2826.66,321640,1,Northeast
1134,1791,2014-05-06 00:00:00,2014,5,May,493,2545.78,321640,1,Northeast
1135,1791,2014-06-04 00:00:00,2014,6,Jun,540,2825.35,321640,1,Northeast
1136,1791,2014-07-04 00:00:00,2014,7,Jul,557,2847.03,321640,1,Northeast
1137,1791,2014-08-03 00:00:00,2014,8,Aug,700,4044.34,321640,1,Northeast
1138,1791,2014-09-30 00:00:00,2014,9,Sep,496,2521.99,321640,1,Northeast
1139,1791,2014-10-29 00:00:00,2014,10,Oct,27,202.23,321640,1,Northeast
1140,1791,2014-11-27 00:00:00,2014,11,Nov,496,2540.04,321640,1,Northeast
1141,1791,2014-12-27 00:00:00,2014,12,Dec,518,2622.32,321640,1,Northeast
1142,1791,2015-01-26 00:00:00,2015,1,Jan,515,2612.37,321640,1,Northeast
1143,1791,2015-02-25 00:00:00,2015,2,Feb,507,2578.08,321640,1,Northeast
1144,1791,2015-03-27 00:00:00,2015,3,Mar,511,2557.39,321640,1,Northeast
1145,1791,2015-04-26 00:00:00,2015,4,Apr,510,2579.29,321640,1,Northeast
1146,1791,2015-05-25 00:00:00,2015,5,May,499,2524.44,321640,1,Northeast
1147,1791,2015-07-23 00:00:00,2015,7,Jul,566,2854.34,321640,1,Northeast
1148,1791,2015-08-22 00:00:00,2015,8,Aug,499,2490.01,321640,1,Northeast
1149,1791,2015-09-20 00:00:00,2015,9,Sep,498,2485.02,321640,1,Northeast
1150,1791,2015-10-19 00:00:00,2015,10,Oct,549,2922.86,321640,1,Northeast
1151,1791,2015-11-18 00:00:00,2015,11,Nov,528,2687.22,321640,1,Northeast
1152,1791,2015-12-18 00:00:00,2015,12,Dec,545,2899.77,321640,1,Northeast
1153,1791,2016-01-16 00:00:00,2016,1,Jan,507,2552.43,321640,1,Northeast
1154,1791,2016-02-14 00:00:00,2016,2,Feb,528,2756.79,321640,1,Northeast
1155,1791,2016-03-15 00:00:00,2016,3,Mar,527,2698.59,321640,1,Northeast
1156,1791,2016-04-14 00:00:00,2016,4,Apr,508,2534.92,321640,1,Northeast
1157,1791,2016-05-13 00:00:00,2016,5,May,512,2567.38,321640,1,Northeast
1158,1791,2016-06-11 00:00:00,2016,6,Jun,499,2513.77,321640,1,Northeast
1159,1791,2016-07-11 00:00:00,2016,7,Jul,915,6142.13,321640,1,Northeast
1160,1791,2016-08-10 00:00:00,2016,8,Aug,519,2680.58,321640,1,Northeast
1161,1791,2016-09-09 00:00:00,2016,9,Sep,523,2648.55,321640,1,Northeast
1162,1791,2016-10-08 00:00:00,2016,10,Oct,505,2549.95,321640,1,Northeast
1163,1791,2016-11-07 00:00:00,2016,11,Nov,552,2882.14,321640,1,Northeast
1164,1791,2016-12-06 00:00:00,2016,12,Dec,502,2530.02,321640,1,Northeast
1165,1801,2015-11-03 00:00:00,2015,11,Nov,465,2747.93,321630,1,Northeast
1166,1801,2015-12-02 00:00:00,2015,12,Dec,336,1734.77,321630,1,Northeast
1167,1801,2016-01-01 00:00:00,2016,1,Jan,368,1998.31,321630,1,Northeast
1168,1801,2016-01-31 00:00:00,2016,1,Jan,332,1814.24,321630,1,Northeast
1169,1801,2016-03-01 00:00:00,2016,3,Mar,313,1669.47,321630,1,Northeast
1170,1801,2016-03-30 00:00:00,2016,3,Mar,341,1802.22,321630,1,Northeast
1171,1801,2016-04-28 00:00:00,2016,4,Apr,277,1447.96,321630,1,Northeast
1172,1801,2016-05-27 00:00:00,2016,5,May,320,1696.8,321630,1,Northeast
1173,1801,2016-06-25 00:00:00,2016,6,Jun,430,2518.7,321630,1,Northeast
1174,1801,2016-07-24 00:00:00,2016,7,Jul,323,1676.77,321630,1,Northeast
1175,1801,2016-08-22 00:00:00,2016,8,Aug,342,1833.57,321630,1,Northeast
1176,1801,2016-09-20 00:00:00,2016,9,Sep,349,1889.11,321630,1,Northeast
1177,1801,2016-10-19 00:00:00,2016,10,Oct,316,1639.44,321630,1,Northeast
1178,1801,2016-11-18 00:00:00,2016,11,Nov,305,1521.95,321630,1,Northeast
1179,1801,2016-12-17 00:00:00,2016,12,Dec,338,1789.18,321630,1,Northeast
1180,1811,2016-11-26 00:00:00,2016,11,Nov,578,2918,321640,1,Northeast
1181,1811,2016-12-26 00:00:00,2016,12,Dec,585,3106.95,321640,1,Northeast
1182,1821,2016-12-22 00:00:00,2016,12,Dec,425,2372.11,321630,1,Northeast
1183,1831,2015-12-01 00:00:00,2015,12,Dec,371,1980.8,321640,1,Northeast
1184,1831,2015-12-30 00:00:00,2015,12,Dec,340,1819.22,321640,1,Northeast
1185,1831,2016-01-29 00:00:00,2016,1,Jan,359,1924.01,321640,1,Northeast
1186,1831,2016-02-27 00:00:00,2016,2,Feb,317,1624.96,321640,1,Northeast
1187,1831,2016-03-27 00:00:00,2016,3,Mar,355,1914.07,321640,1,Northeast
1188,1831,2016-04-26 00:00:00,2016,4,Apr,322,1706.78,321640,1,Northeast
1189,1831,2016-05-26 00:00:00,2016,5,May,267,1429.83,321640,1,Northeast
1190,1831,2016-06-24 00:00:00,2016,6,Jun,324,1675.54,321640,1,Northeast
1191,1831,2016-07-24 00:00:00,2016,7,Jul,9638,77285.75,321640,1,Northeast
1192,1831,2016-08-23 00:00:00,2016,8,Aug,93,728.07,321640,1,Northeast
1193,1831,2016-09-21 00:00:00,2016,9,Sep,342,1799.14,321640,1,Northeast
1194,1831,2016-10-20 00:00:00,2016,10,Oct,347,1855.39,321640,1,Northeast
1195,1831,2016-11-19 00:00:00,2016,11,Nov,512,3138.05,321640,1,Northeast
1196,1831,2016-12-18 00:00:00,2016,12,Dec,436,2419.54,321640,1,Northeast
1197,1841,2015-12-06 00:00:00,2015,12,Dec,518,2632.97,321630,1,Northeast
1198,1841,2016-01-05 00:00:00,2016,1,Jan,541,2802.88,321630,1,Northeast
1199,1841,2016-02-03 00:00:00,2016,2,Feb,781,4597.82,321630,1,Northeast
1200,1841,2016-03-03 00:00:00,2016,3,Mar,526,2732.36,321630,1,Northeast
1201,1841,2016-04-01 00:00:00,2016,4,Apr,448,2248.04,321630,1,Northeast
1202,1841,2016-04-30 00:00:00,2016,4,Apr,529,2714.83,321630,1,Northeast
1203,1841,2016-05-30 00:00:00,2016,5,May,504,2532.46,321630,1,Northeast
1204,1841,2016-06-29 00:00:00,2016,6,Jun,512,2564.88,321630,1,Northeast
1205,1841,2016-07-28 00:00:00,2016,7,Jul,529,2747.27,321630,1,Northeast
1206,1841,2016-08-26 00:00:00,2016,8,Aug,490,2445.1,321630,1,Northeast
1207,1841,2016-09-24 00:00:00,2016,9,Sep,472,2364.04,321630,1,Northeast
1208,1841,2016-10-23 00:00:00,2016,10,Oct,587,3131.67,321630,1,Northeast
1209,1841,2016-11-21 00:00:00,2016,11,Nov,512,2554.88,321630,1,Northeast
1210,1841,2016-12-20 00:00:00,2016,12,Dec,527,2654.77,321630,1,Northeast
1211,1851,2014-06-16 00:00:00,2014,6,Jun,494,2467.56,321640,1,Northeast
1212,1851,2014-07-16 00:00:00,2014,7,Jul,551,2836.44,321640,1,Northeast
1213,1851,2014-08-15 00:00:00,2014,8,Aug,523,2703.67,321640,1,Northeast
1214,1851,2014-09-13 00:00:00,2014,9,Sep,525,2692.31,321640,1,Northeast
1215,1851,2014-10-13 00:00:00,2014,10,Oct,502,2539.41,321640,1,Northeast
1216,1851,2014-11-12 00:00:00,2014,11,Nov,481,2432.69,321640,1,Northeast
1217,1851,2014-12-11 00:00:00,2014,12,Dec,691,4045.9,321640,1,Northeast
1218,1851,2015-01-09 00:00:00,2015,1,Jan,502,2504.98,321640,1,Northeast
1219,1851,2015-02-08 00:00:00,2015,2,Feb,584,3106.19,321640,1,Northeast
1220,1851,2015-03-10 00:00:00,2015,3,Mar,486,2431.4,321640,1,Northeast
1221,1851,2015-04-09 00:00:00,2015,4,Apr,560,2813.18,321640,1,Northeast
1222,1851,2015-05-09 00:00:00,2015,5,May,541,2734.02,321640,1,Northeast
1223,1851,2015-06-08 00:00:00,2015,6,Jun,542,2723.36,321640,1,Northeast
1224,1851,2015-07-07 00:00:00,2015,7,Jul,511,2609.93,321640,1,Northeast
1225,1851,2015-08-05 00:00:00,2015,8,Aug,615,3109.5,321640,1,Northeast
1226,1851,2015-09-03 00:00:00,2015,9,Sep,553,2899.61,321640,1,Northeast
1227,1851,2015-10-03 00:00:00,2015,10,Oct,515,2594.85,321640,1,Northeast
1228,1851,2015-11-02 00:00:00,2015,11,Nov,529,2763.55,321640,1,Northeast
1229,1861,2016-12-26 00:00:00,2016,12,Dec,367,1995.8,321630,1,Northeast
1230,1871,2013-12-22 00:00:00,2013,12,Dec,343,1865.47,321640,1,Northeast
1231,1871,2014-01-21 00:00:00,2014,1,Jan,337,1789.84,321640,1,Northeast
1232,1871,2014-02-20 00:00:00,2014,2,Feb,355,1918.44,321640,1,Northeast
1233,1871,2014-03-21 00:00:00,2014,3,Mar,113,901.81,321640,1,Northeast
1234,1871,2014-04-19 00:00:00,2014,4,Apr,420,2425.59,321640,1,Northeast
1235,1871,2014-05-19 00:00:00,2014,5,May,365,2005.88,321640,1,Northeast
1236,1871,2014-06-17 00:00:00,2014,6,Jun,471,2792.79,321640,1,Northeast
1237,1871,2014-07-17 00:00:00,2014,7,Jul,449,2415.04,321640,1,Northeast
1238,1871,2014-08-15 00:00:00,2014,8,Aug,332,1786.15,321640,1,Northeast
1239,1871,2014-09-14 00:00:00,2014,9,Sep,346,1860.38,321640,1,Northeast
1240,1871,2014-10-14 00:00:00,2014,10,Oct,337,1795.43,321640,1,Northeast
1241,1871,2014-11-13 00:00:00,2014,11,Nov,49,380.87,321640,1,Northeast
1242,1871,2014-12-12 00:00:00,2014,12,Dec,346,1901.66,321640,1,Northeast
1243,1871,2015-01-10 00:00:00,2015,1,Jan,317,1746.99,321640,1,Northeast
1244,1871,2015-02-09 00:00:00,2015,2,Feb,362,1994.06,321640,1,Northeast
1245,1871,2015-03-11 00:00:00,2015,3,Mar,4166,30541.97,321640,1,Northeast
1246,1871,2015-04-10 00:00:00,2015,4,Apr,341,1794.09,321640,1,Northeast
1247,1871,2015-05-09 00:00:00,2015,5,May,348,1931.09,321640,1,Northeast
1248,1871,2015-06-07 00:00:00,2015,6,Jun,328,1706.72,321640,1,Northeast
1249,1871,2015-07-07 00:00:00,2015,7,Jul,337,1794.31,321640,1,Northeast
1250,1871,2015-08-05 00:00:00,2015,8,Aug,312,1591.31,321640,1,Northeast
1251,1871,2015-09-03 00:00:00,2015,9,Sep,302,1506.98,321640,1,Northeast
1252,1871,2015-10-02 00:00:00,2015,10,Oct,331,1780.02,321640,1,Northeast
1253,1871,2015-10-31 00:00:00,2015,10,Oct,377,2053.18,321640,1,Northeast
1254,1871,2015-11-29 00:00:00,2015,11,Nov,334,1773.65,321640,1,Northeast
1255,1871,2015-12-29 00:00:00,2015,12,Dec,367,1984.56,321640,1,Northeast
1256,1871,2016-01-27 00:00:00,2016,1,Jan,276,1377.24,321640,1,Northeast
1257,1871,2016-02-25 00:00:00,2016,2,Feb,386,2151.26,321640,1,Northeast
1258,1871,2016-03-26 00:00:00,2016,3,Mar,462,2448.61,321640,1,Northeast
1259,1871,2016-04-24 00:00:00,2016,4,Apr,326,1674.24,321640,1,Northeast
1260,1871,2016-05-24 00:00:00,2016,5,May,361,2034.15,321640,1,Northeast
1261,1871,2016-06-22 00:00:00,2016,6,Jun,357,1939.66,321640,1,Northeast
1262,1871,2016-07-21 00:00:00,2016,7,Jul,420,2424.09,321640,1,Northeast
1263,1871,2016-08-20 00:00:00,2016,8,Aug,427,2212.01,321640,1,Northeast
1264,1871,2016-09-19 00:00:00,2016,9,Sep,598,3903.53,321640,1,Northeast
1265,1871,2016-10-18 00:00:00,2016,10,Oct,384,2136.22,321640,1,Northeast
1266,1871,2016-11-16 00:00:00,2016,11,Nov,632,4190.77,321640,1,Northeast
1267,1871,2016-12-15 00:00:00,2016,12,Dec,324,1690.6,321640,1,Northeast
1268,1881,2013-12-08 00:00:00,2013,12,Dec,2215,16375.46,321580,1,Northeast
1269,1881,2014-01-06 00:00:00,2014,1,Jan,505,2566.9,321580,1,Northeast
1270,1881,2014-02-04 00:00:00,2014,2,Feb,522,2651.08,321580,1,Northeast
1271,1881,2014-03-05 00:00:00,2014,3,Mar,509,2593.12,321580,1,Northeast
1272,1881,2014-04-03 00:00:00,2014,4,Apr,547,2870.38,321580,1,Northeast
1273,1881,2014-05-02 00:00:00,2014,5,May,537,2679.63,321580,1,Northeast
1274,1881,2014-06-01 00:00:00,2014,6,Jun,458,2335.5,321580,1,Northeast
1275,1881,2014-07-01 00:00:00,2014,7,Jul,526,2702.89,321580,1,Northeast
1276,1881,2014-07-31 00:00:00,2014,7,Jul,467,2330.33,321580,1,Northeast
1277,1881,2014-08-30 00:00:00,2014,8,Aug,607,3373.23,321580,1,Northeast
1278,1881,2014-09-29 00:00:00,2014,9,Sep,540,2772.1,321580,1,Northeast
1279,1881,2014-10-28 00:00:00,2014,10,Oct,505,2541.86,321580,1,Northeast
1280,1881,2014-11-26 00:00:00,2014,11,Nov,546,2817.16,321580,1,Northeast
1281,1881,2014-12-26 00:00:00,2014,12,Dec,508,2534.92,321580,1,Northeast
1282,1881,2015-01-25 00:00:00,2015,1,Jan,497,2512.53,321580,1,Northeast
1283,1881,2015-02-23 00:00:00,2015,2,Feb,501,2519.99,321580,1,Northeast
1284,1881,2015-03-24 00:00:00,2015,3,Mar,9,67.41,321580,1,Northeast
1285,1881,2015-04-24 00:00:00,2015,4,Apr,531,2744.16,321580,1,Northeast
1286,1881,2015-05-22 00:00:00,2015,5,May,530,2722.95,321580,1,Northeast
1287,1881,2015-06-21 00:00:00,2015,6,Jun,533,2736.03,321580,1,Northeast
1288,1881,2015-07-20 00:00:00,2015,7,Jul,528,2675.41,321580,1,Northeast
1289,1881,2015-08-19 00:00:00,2015,8,Aug,545,2792.74,321580,1,Northeast
1290,1881,2015-09-17 00:00:00,2015,9,Sep,461,2341.04,321580,1,Northeast
1291,1881,2015-10-16 00:00:00,2015,10,Oct,497,2519.42,321580,1,Northeast
1292,1881,2015-11-15 00:00:00,2015,11,Nov,535,2751.62,321580,1,Northeast
1293,1881,2015-12-15 00:00:00,2015,12,Dec,386,1988.68,321580,1,Northeast
1294,1881,2016-01-14 00:00:00,2016,1,Jan,696,3830.7,321580,1,Northeast
1295,1881,2016-02-12 00:00:00,2016,2,Feb,510,2544.9,321580,1,Northeast
1296,1881,2016-03-12 00:00:00,2016,3,Mar,1004,6248.13,321580,1,Northeast
1297,1881,2016-04-11 00:00:00,2016,4,Apr,3402,16998.48,321580,1,Northeast
1298,1881,2016-05-10 00:00:00,2016,5,May,471,2365.94,321580,1,Northeast
1299,1881,2016-06-09 00:00:00,2016,6,Jun,517,2646.76,321580,1,Northeast
1300,1881,2016-07-08 00:00:00,2016,7,Jul,466,2325.34,321580,1,Northeast
1301,1891,2016-06-01 00:00:00,2016,6,Jun,530,2716.69,321590,1,Northeast
1302,1891,2016-06-30 00:00:00,2016,6,Jun,612,3370.28,321590,1,Northeast
1303,1891,2016-07-30 00:00:00,2016,7,Jul,553,2861.44,321590,1,Northeast
1304,1891,2016-08-28 00:00:00,2016,8,Aug,600,3062.19,321590,1,Northeast
1305,1891,2016-09-26 00:00:00,2016,9,Sep,541,2834.06,321590,1,Northeast
1306,1901,2016-11-10 00:00:00,2016,11,Nov,50,390.25,321580,1,Northeast
1307,1911,2016-10-06 00:00:00,2016,10,Oct,178,1078.34,321590,1,Northeast
1308,1911,2016-11-05 00:00:00,2016,11,Nov,170,1075.98,321590,1,Northeast
1309,1911,2016-12-04 00:00:00,2016,12,Dec,127,711.23,321590,1,Northeast
1310,1921,2015-05-09 00:00:00,2015,5,May,170,999.66,321580,1,Northeast
1311,1921,2015-06-08 00:00:00,2015,6,Jun,193,1188.25,321580,1,Northeast
1312,1921,2015-07-08 00:00:00,2015,7,Jul,840,4376.74,321580,1,Northeast
1313,1921,2015-08-07 00:00:00,2015,8,Aug,549,2858.39,321580,1,Northeast
1314,1921,2015-09-06 00:00:00,2015,9,Sep,206,1312.53,321580,1,Northeast
1315,1921,2015-11-05 00:00:00,2015,11,Nov,168,1041.65,321580,1,Northeast
1316,1921,2016-01-03 00:00:00,2016,1,Jan,165,1020.42,321580,1,Northeast
1317,1921,2016-02-02 00:00:00,2016,2,Feb,155,930.5,321580,1,Northeast
1318,1921,2016-03-02 00:00:00,2016,3,Mar,122,673.78,321580,1,Northeast
1319,1921,2016-03-31 00:00:00,2016,3,Mar,152,909.82,321580,1,Northeast
1320,1921,2016-04-30 00:00:00,2016,4,Apr,117,756.47,321580,1,Northeast
1321,1921,2016-05-29 00:00:00,2016,5,May,191,1202.76,321580,1,Northeast
1322,1921,2016-06-27 00:00:00,2016,6,Jun,143,823.12,321580,1,Northeast
1323,1921,2016-07-27 00:00:00,2016,7,Jul,158,930.43,321580,1,Northeast
1324,1921,2016-08-25 00:00:00,2016,8,Aug,196,1240.86,321580,1,Northeast
1325,1921,2016-09-23 00:00:00,2016,9,Sep,183,1095.81,321580,1,Northeast
1326,1931,2016-07-30 00:00:00,2016,7,Jul,2927,22224.13,321590,1,Northeast
1327,1931,2016-08-28 00:00:00,2016,8,Aug,423,2154.59,321590,1,Northeast
1328,1931,2016-09-26 00:00:00,2016,9,Sep,468,2348.45,321590,1,Northeast
1329,1931,2016-10-25 00:00:00,2016,10,Oct,520,2634.8,321590,1,Northeast
1330,1931,2016-11-24 00:00:00,2016,11,Nov,538,2779.05,321590,1,Northeast
1331,1931,2016-12-24 00:00:00,2016,12,Dec,623,3308.77,321590,1,Northeast
1332,1941,2015-08-27 00:00:00,2015,8,Aug,162,849.07,321560,1,Northeast
1333,1941,2015-09-26 00:00:00,2015,9,Sep,151,753.49,321560,1,Northeast
1334,1941,2015-10-25 00:00:00,2015,10,Oct,150,783.52,321560,1,Northeast
1335,1941,2015-11-23 00:00:00,2015,11,Nov,152,803.48,321560,1,Northeast
1336,1941,2015-12-23 00:00:00,2015,12,Dec,196,987.43,321560,1,Northeast
1337,1941,2016-01-22 00:00:00,2016,1,Jan,160,850.9,321560,1,Northeast
1338,1941,2016-03-20 00:00:00,2016,3,Mar,216,1271.9,321560,1,Northeast
1339,1941,2016-04-19 00:00:00,2016,4,Apr,186,985.64,321560,1,Northeast
1340,1941,2016-05-18 00:00:00,2016,5,May,234,1385.83,321560,1,Northeast
1341,1941,2016-06-17 00:00:00,2016,6,Jun,168,900.92,321560,1,Northeast
1342,1941,2016-07-16 00:00:00,2016,7,Jul,194,1126.96,321560,1,Northeast
1343,1941,2016-08-14 00:00:00,2016,8,Aug,176,937.02,321560,1,Northeast
1344,1941,2016-09-12 00:00:00,2016,9,Sep,63,510.93,321560,1,Northeast
1345,1941,2016-10-12 00:00:00,2016,10,Oct,128,676.28,321560,1,Northeast
1346,1941,2016-11-11 00:00:00,2016,11,Nov,157,800.93,321560,1,Northeast
1347,1941,2016-12-10 00:00:00,2016,12,Dec,187,1040.1,321560,1,Northeast
1348,1951,2013-12-18 00:00:00,2013,12,Dec,211,1228.72,321560,1,Northeast
1349,1951,2014-01-17 00:00:00,2014,1,Jan,149,743.51,321560,1,Northeast
1350,1951,2014-02-16 00:00:00,2014,2,Feb,159,882.9,321560,1,Northeast
1351,1951,2014-03-18 00:00:00,2014,3,Mar,183,1034.57,321560,1,Northeast
1352,1951,2014-04-16 00:00:00,2014,4,Apr,296,1505.17,321560,1,Northeast
1353,1951,2014-05-16 00:00:00,2014,5,May,0,0,321560,1,Northeast
1354,1951,2014-07-13 00:00:00,2014,7,Jul,189,996.28,321560,1,Northeast
1355,1951,2014-08-11 00:00:00,2014,8,Aug,153,763.47,321560,1,Northeast
1356,1951,2014-09-09 00:00:00,2014,9,Sep,179,927.64,321560,1,Northeast
1357,1951,2014-10-10 00:00:00,2014,10,Oct,188,1045.09,321560,1,Northeast
1358,1951,2014-11-07 00:00:00,2014,11,Nov,150,748.5,321560,1,Northeast
1359,1951,2014-12-06 00:00:00,2014,12,Dec,218,1223.59,321560,1,Northeast
1360,1951,2015-01-05 00:00:00,2015,1,Jan,197,1120.08,321560,1,Northeast
1361,1951,2015-02-04 00:00:00,2015,2,Feb,404,2827.87,321560,1,Northeast
1362,1951,2015-03-05 00:00:00,2015,3,Mar,176,1017.75,321560,1,Northeast
1363,1951,2015-04-04 00:00:00,2015,4,Apr,189,1076.44,321560,1,Northeast
1364,1961,2017-01-01 00:00:00,2017,1,Jan,170,1036.57,321560,1,Northeast
1365,1971,2016-12-01 00:00:00,2016,12,Dec,348,1818.43,321520,1,Northeast
1366,1971,2016-12-31 00:00:00,2016,12,Dec,318,1671.21,321520,1,Northeast
1367,1981,2015-12-11 00:00:00,2015,12,Dec,148,866.12,321530,1,Northeast
1368,1981,2016-01-09 00:00:00,2016,1,Jan,131,779.4,321530,1,Northeast
1369,1981,2016-02-07 00:00:00,2016,2,Feb,207,1248.7,321530,1,Northeast
1370,1981,2016-03-08 00:00:00,2016,3,Mar,193,1166.42,321530,1,Northeast
1371,1981,2016-04-06 00:00:00,2016,4,Apr,171,1080.42,321530,1,Northeast
1372,1981,2016-05-05 00:00:00,2016,5,May,412,2815.39,321530,1,Northeast
1373,1981,2016-06-03 00:00:00,2016,6,Jun,131,653.69,321530,1,Northeast
1374,1981,2016-07-02 00:00:00,2016,7,Jul,160,932.24,321530,1,Northeast
1375,1981,2016-08-01 00:00:00,2016,8,Aug,110,847.21,321530,1,Northeast
1376,1981,2016-08-30 00:00:00,2016,8,Aug,184,1075.82,321530,1,Northeast
1377,1981,2016-09-28 00:00:00,2016,9,Sep,19,154.28,321530,1,Northeast
1378,1991,2016-10-09 00:00:00,2016,10,Oct,507,2554.93,321540,1,Northeast
1379,1991,2016-11-07 00:00:00,2016,11,Nov,480,2447.13,321540,1,Northeast
1380,1991,2016-12-06 00:00:00,2016,12,Dec,553,2935.36,321540,1,Northeast
1381,2001,2015-10-17 00:00:00,2015,10,Oct,428,2155.11,321550,1,Northeast
1382,2001,2015-11-15 00:00:00,2015,11,Nov,553,2898.92,321550,1,Northeast
1383,2001,2015-12-15 00:00:00,2015,12,Dec,568,3033.28,321550,1,Northeast
1384,2001,2016-01-12 00:00:00,2016,1,Jan,521,2662.92,321550,1,Northeast
1385,2001,2016-02-10 00:00:00,2016,2,Feb,518,2619.25,321550,1,Northeast
1386,2001,2016-03-11 00:00:00,2016,3,Mar,638,3370.57,321550,1,Northeast
1387,2001,2016-04-09 00:00:00,2016,4,Apr,509,2549.3,321550,1,Northeast
1388,2001,2016-05-08 00:00:00,2016,5,May,498,2485.02,321550,1,Northeast
1389,2011,2016-05-19 00:00:00,2016,5,May,173,1054.2,321680,1,Northeast
1390,2011,2016-06-18 00:00:00,2016,6,Jun,137,1053.85,321680,1,Northeast
1391,2011,2016-07-17 00:00:00,2016,7,Jul,134,885.16,321680,1,Northeast
1392,2011,2016-08-16 00:00:00,2016,8,Aug,165,967.76,321680,1,Northeast
1393,2011,2016-09-15 00:00:00,2016,9,Sep,159,909.22,321680,1,Northeast
1394,2011,2016-10-14 00:00:00,2016,10,Oct,124,671.97,321680,1,Northeast
1395,2011,2016-11-13 00:00:00,2016,11,Nov,100,499,321680,1,Northeast
1396,2011,2016-12-13 00:00:00,2016,12,Dec,161,1045.44,321680,1,Northeast
1397,2021,2016-10-07 00:00:00,2016,10,Oct,557,2932.6,321690,1,Northeast
1398,2021,2016-11-06 00:00:00,2016,11,Nov,600,3262.8,321690,1,Northeast
1399,2021,2016-12-05 00:00:00,2016,12,Dec,533,2786.07,321690,1,Northeast
1400,2031,2016-09-28 00:00:00,2016,9,Sep,342,1834.2,321700,1,Northeast
1401,2031,2016-10-28 00:00:00,2016,10,Oct,356,1950.32,321700,1,Northeast
1402,2031,2016-11-27 00:00:00,2016,11,Nov,374,2064.53,321700,1,Northeast
1403,2031,2016-12-27 00:00:00,2016,12,Dec,1146,7844.29,321700,1,Northeast
1404,2041,2014-10-05 00:00:00,2014,10,Oct,186,1015.64,321680,1,Northeast
1405,2041,2014-11-03 00:00:00,2014,11,Nov,154,931.67,321680,1,Northeast
1406,2041,2014-12-02 00:00:00,2014,12,Dec,172,1034.68,321680,1,Northeast
1407,2041,2015-01-01 00:00:00,2015,1,Jan,195,1233.37,321680,1,Northeast
1408,2041,2015-01-30 00:00:00,2015,1,Jan,1150,5874.94,321680,1,Northeast
1409,2041,2015-02-28 00:00:00,2015,2,Feb,186,1130.84,321680,1,Northeast
1410,2041,2015-03-30 00:00:00,2015,3,Mar,163,990.42,321680,1,Northeast
1411,2041,2015-05-28 00:00:00,2015,5,May,184,1092.02,321680,1,Northeast
1412,2041,2015-06-27 00:00:00,2015,6,Jun,144,868.68,321680,1,Northeast
1413,2041,2015-07-26 00:00:00,2015,7,Jul,127,785.13,321680,1,Northeast
1414,2041,2015-08-24 00:00:00,2015,8,Aug,178,1104.68,321680,1,Northeast
1415,2041,2015-09-22 00:00:00,2015,9,Sep,192,1197.57,321680,1,Northeast
1416,2041,2015-10-21 00:00:00,2015,10,Oct,140,868.15,321680,1,Northeast
1417,2041,2015-11-20 00:00:00,2015,11,Nov,162,977.18,321680,1,Northeast
1418,2041,2015-12-20 00:00:00,2015,12,Dec,534,2861.12,321680,1,Northeast
1419,2041,2016-01-19 00:00:00,2016,1,Jan,140,853.05,321680,1,Northeast
1420,2041,2016-02-18 00:00:00,2016,2,Feb,139,824.36,321680,1,Northeast
1421,2051,2013-12-29 00:00:00,2013,12,Dec,537,2782.8,321690,1,Northeast
1422,2051,2014-01-28 00:00:00,2014,1,Jan,507,2529.93,321690,1,Northeast
1423,2051,2014-02-26 00:00:00,2014,2,Feb,467,2390.37,321690,1,Northeast
1424,2051,2014-03-28 00:00:00,2014,3,Mar,520,2649.23,321690,1,Northeast
1425,2051,2014-04-26 00:00:00,2014,4,Apr,508,2556.83,321690,1,Northeast
1426,2051,2014-05-26 00:00:00,2014,5,May,530,2712.22,321690,1,Northeast
1427,2051,2014-06-25 00:00:00,2014,6,Jun,502,2558.19,321690,1,Northeast
1428,2051,2014-07-24 00:00:00,2014,7,Jul,498,2485.02,321690,1,Northeast
1429,2051,2014-08-23 00:00:00,2014,8,Aug,499,2490.01,321690,1,Northeast
1430,2051,2014-09-21 00:00:00,2014,9,Sep,466,2352.84,321690,1,Northeast
1431,2051,2014-10-20 00:00:00,2014,10,Oct,553,2860.79,321690,1,Northeast
1432,2051,2014-11-19 00:00:00,2014,11,Nov,506,2540.59,321690,1,Northeast
1433,2051,2014-12-19 00:00:00,2014,12,Dec,497,2506.29,321690,1,Northeast
1434,2051,2015-01-18 00:00:00,2015,1,Jan,499,2520.01,321690,1,Northeast
