Rep_ID,Region_ID,Region_Name,Month,Working_Days,Attendance_Days,Attendance_Rate,Planned_Visits,Completed_Visits,Visit_Completion_Rate,Visit_Gap,Merchandising_Compliance,Merchandising_Target,Merchandising_Gap,Product_Availability,Availability_Target,Availability_Gap,Actual_Sales,Target_Multiplier,Target,Sales_Achievement,Sales_Gap,Performance_Status,Data_Type
321500,1,Northeast,2015-01-01 00:00:00,26,23,0.884615384615385,480,413,0.860416666666667,-67,0.7299,0.9,-0.1701,0.7952,0.95,-0.1548,1967.79,1.05,4580.31525,0.429618900140116,-2612.52525,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2015-04-01 00:00:00,26,22,0.846153846153846,504,445,0.882936507936508,-59,0.8481,0.9,-0.0519000000000001,0.8548,0.95,-0.0952,11104.76,1.06,13356.3907675676,0.831419220450254,-2251.63076756757,At Risk,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2015-05-01 00:00:00,26,22,0.846153846153846,480,389,0.810416666666667,-91,0.7636,0.9,-0.1364,0.7788,0.95,-0.1712,8903.19,1.07,13482.3944540541,0.6603567363602,-4579.20445405406,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2015-06-01 00:00:00,26,23,0.884615384615385,488,444,0.909836065573771,-44,0.813,0.9,-0.0870000000000001,0.769,0.95,-0.181,6874.26,1.08,13608.3981405405,0.505148359785345,-6734.13814054054,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2015-07-01 00:00:00,26,23,0.884615384615385,496,425,0.856854838709677,-71,0.8869,0.9,-0.0131,0.8082,0.95,-0.1418,9427.36,1.09,13734.401827027,0.686404848112753,-4307.04182702703,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2015-08-01 00:00:00,26,23,0.884615384615385,504,470,0.932539682539683,-34,0.8293,0.9,-0.0707,0.8703,0.95,-0.0797,8787.74,1.1,13860.4055135135,0.63401752505958,-5072.66551351352,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2015-09-01 00:00:00,26,23,0.884615384615385,480,421,0.877083333333333,-59,0.8407,0.9,-0.0593,0.8239,0.95,-0.1261,8706.5,1.11,13986.4092,0.622497159599763,-5279.9092,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2015-10-01 00:00:00,26,24,0.923076923076923,488,395,0.809426229508197,-93,0.825,0.9,-0.0750000000000001,0.8562,0.95,-0.0938,11354.86,1.12,14112.4128864865,0.80460089223105,-2757.55288648649,At Risk,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2015-11-01 00:00:00,26,23,0.884615384615385,496,428,0.862903225806452,-68,0.7917,0.9,-0.1083,0.8074,0.95,-0.1426,9066.82,1.13,14238.416572973,0.636785695483192,-5171.59657297297,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2015-12-01 00:00:00,26,23,0.884615384615385,504,413,0.819444444444444,-91,0.8248,0.9,-0.0752,0.8096,0.95,-0.1404,10567.94,1.14,14364.4202594595,0.735702507244638,-3796.48025945946,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2016-01-01 00:00:00,26,23,0.884615384615385,480,392,0.816666666666667,-88,0.7937,0.9,-0.1063,0.8233,0.95,-0.1267,7403.17,1.15,14490.4239459459,0.510900856152744,-7087.25394594595,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2016-02-01 00:00:00,26,24,0.923076923076923,488,428,0.877049180327869,-60,0.8061,0.9,-0.0939,0.8645,0.95,-0.0854999999999999,8137.34,1.05,13230.3870810811,0.615049276346273,-5093.04708108108,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2016-03-01 00:00:00,26,22,0.846153846153846,496,428,0.862903225806452,-68,0.8834,0.9,-0.0166000000000001,0.8633,0.95,-0.0867,9238.93,1.06,13356.3907675676,0.691723547235102,-4117.46076756757,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2016-04-01 00:00:00,26,23,0.884615384615385,504,447,0.886904761904762,-57,0.8448,0.9,-0.0552,0.783,0.95,-0.167,7978.62,1.07,13482.3944540541,0.591780638609108,-5503.77445405406,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2016-05-01 00:00:00,26,22,0.846153846153846,480,419,0.872916666666667,-61,0.7885,0.9,-0.1115,0.8903,0.95,-0.0597,7939.8,1.08,13608.3981405405,0.583448538027902,-5668.59814054054,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2016-06-01 00:00:00,26,23,0.884615384615385,488,384,0.786885245901639,-104,0.7691,0.9,-0.1309,0.7453,0.95,-0.2047,7789.87,1.09,13734.401827027,0.567179415463936,-5944.53182702703,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2016-07-01 00:00:00,26,23,0.884615384615385,496,425,0.856854838709677,-71,0.7986,0.9,-0.1014,0.8837,0.95,-0.0662999999999999,88002.7,1.1,13860.4055135135,6.34921539014135,74142.2944864865,At Risk,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2016-08-01 00:00:00,26,24,0.923076923076923,504,432,0.857142857142857,-72,0.7388,0.9,-0.1612,0.8586,0.95,-0.0913999999999999,8000.16,1.11,13986.4092,0.571995276671871,-5986.2492,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2016-09-01 00:00:00,26,23,0.884615384615385,480,421,0.877083333333333,-59,0.8479,0.9,-0.0521,0.8126,0.95,-0.1374,11777.59,1.12,14112.4128864865,0.834555372970824,-2334.82288648649,At Risk,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2016-10-01 00:00:00,26,24,0.923076923076923,488,403,0.825819672131148,-85,0.8397,0.9,-0.0603,0.7931,0.95,-0.1569,11204.54,1.13,14238.416572973,0.786923176645091,-3033.87657297297,Critical,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2016-11-01 00:00:00,26,22,0.846153846153846,496,459,0.925403225806452,-37,0.8044,0.9,-0.0956,0.8762,0.95,-0.0738,16763.74,1.14,14364.4202594595,1.16703213197626,2399.31974054054,Healthy,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2016-12-01 00:00:00,26,23,0.884615384615385,504,433,0.859126984126984,-71,0.8612,0.9,-0.0388000000000001,0.8471,0.95,-0.1029,38802.37,1.15,14490.4239459459,2.67779397930286,24311.9460540541,Healthy,Simulated field-force metrics; Sales/Target = real+derived
321640,1,Northeast,2017-01-01 00:00:00,26,22,0.846153846153846,480,399,0.83125,-81,0.8328,0.9,-0.0672,0.8649,0.95,-0.0851,0,1.05,13230.3870810811,0,-13230.3870810811,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2015-01-01 00:00:00,26,19,0.730769230769231,492,293,0.595528455284553,-199,0.5278,0.9,-0.3722,0.5537,0.95,-0.3963,2588.05,1.06,3634.77361714286,0.712025086732735,-1046.72361714286,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2015-02-01 00:00:00,26,19,0.730769230769231,500,300,0.6,-200,0.5226,0.9,-0.3774,0.5927,0.95,-0.3573,2874.24,1.07,3669.06393428571,0.783371467894454,-794.823934285715,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2015-03-01 00:00:00,26,20,0.769230769230769,508,315,0.62007874015748,-193,0.5344,0.9,-0.3656,0.5724,0.95,-0.3776,2716.19,1.08,3703.35425142857,0.733440501662035,-987.164251428572,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2015-04-01 00:00:00,26,19,0.730769230769231,516,299,0.579457364341085,-217,0.5152,0.9,-0.3848,0.5424,0.95,-0.4076,3597.93,1.09,3737.64456857143,0.962619621526819,-139.714568571429,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2015-05-01 00:00:00,26,19,0.730769230769231,492,311,0.632113821138211,-181,0.5737,0.9,-0.3263,0.5178,0.95,-0.4322,2499.99,1.1,3771.93488571429,0.662787157187784,-1271.94488571429,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2015-06-01 00:00:00,26,20,0.769230769230769,500,308,0.616,-192,0.5601,0.9,-0.3399,0.5709,0.95,-0.3791,3499.44,1.11,3806.22520285714,0.919399093194261,-306.785202857143,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2015-07-01 00:00:00,26,19,0.730769230769231,508,292,0.574803149606299,-216,0.5492,0.9,-0.3508,0.6057,0.95,-0.3443,2482.12,1.12,3840.51552,0.64629865107276,-1358.39552,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2015-08-01 00:00:00,26,18,0.692307692307692,516,330,0.63953488372093,-186,0.5898,0.9,-0.3102,0.5704,0.95,-0.3796,2613.6,1.13,3874.80583714286,0.674511216780652,-1261.20583714286,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2015-09-01 00:00:00,26,20,0.769230769230769,492,294,0.597560975609756,-198,0.544,0.9,-0.356,0.5122,0.95,-0.4378,4642.17,1.14,3909.09615428571,1.18753026704411,733.073845714286,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2015-10-01 00:00:00,26,18,0.692307692307692,500,332,0.664,-168,0.5137,0.9,-0.3863,0.5484,0.95,-0.4016,2647.16,1.15,3943.38647142857,0.671291038598358,-1296.22647142857,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2015-11-01 00:00:00,26,19,0.730769230769231,508,289,0.568897637795276,-219,0.5421,0.9,-0.3579,0.5431,0.95,-0.4069,2636.76,1.05,3600.4833,0.732335017357253,-963.7233,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2015-12-01 00:00:00,26,20,0.769230769230769,516,332,0.643410852713178,-184,0.5594,0.9,-0.3406,0.5796,0.95,-0.3704,2540.6,1.06,3634.77361714286,0.698970628601915,-1094.17361714286,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2016-01-01 00:00:00,26,21,0.807692307692308,492,287,0.583333333333333,-205,0.5462,0.9,-0.3538,0.6089,0.95,-0.3411,2653.68,1.07,3669.06393428571,0.723258042794671,-1015.38393428571,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2016-02-01 00:00:00,26,21,0.807692307692308,500,284,0.568,-216,0.5372,0.9,-0.3628,0.6154,0.95,-0.3346,2554.39,1.08,3703.35425142857,0.689750379406626,-1148.96425142857,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2016-03-01 00:00:00,26,20,0.769230769230769,508,322,0.633858267716535,-186,0.5405,0.9,-0.3595,0.555,0.95,-0.395,14.98,1.09,3737.64456857143,0.00400787172915308,-3722.66456857143,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2016-04-01 00:00:00,26,20,0.769230769230769,516,317,0.614341085271318,-199,0.5467,0.9,-0.3533,0.5721,0.95,-0.3779,4042.01,1.1,3771.93488571429,1.07160121329469,270.075114285714,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2016-05-01 00:00:00,26,19,0.730769230769231,492,318,0.646341463414634,-174,0.6501,0.9,-0.2499,0.5227,0.95,-0.4273,2792.16,1.11,3806.22520285714,0.733577192937524,-1014.06520285714,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2016-06-01 00:00:00,26,20,0.769230769230769,500,297,0.594,-203,0.5684,0.9,-0.3316,0.5742,0.95,-0.3758,2460.07,1.12,3840.51552,0.640557234357954,-1380.44552,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2016-07-01 00:00:00,26,20,0.769230769230769,508,342,0.673228346456693,-166,0.5549,0.9,-0.3451,0.6102,0.95,-0.3398,2597.48,1.13,3874.80583714286,0.670351008326985,-1277.32583714286,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2016-08-01 00:00:00,26,18,0.692307692307692,516,355,0.687984496124031,-161,0.5613,0.9,-0.3387,0.6092,0.95,-0.3408,2558.78,1.14,3909.09615428571,0.654570749607859,-1350.31615428571,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2016-09-01 00:00:00,26,19,0.730769230769231,492,291,0.591463414634146,-201,0.5532,0.9,-0.3468,0.5697,0.95,-0.3803,8512.55,1.15,3943.38647142857,2.15869026829525,4569.16352857143,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2016-10-01 00:00:00,26,20,0.769230769230769,500,334,0.668,-166,0.4864,0.9,-0.4136,0.5944,0.95,-0.3556,5521.27,1.05,3600.4833,1.5334802413887,1920.7867,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2016-11-01 00:00:00,26,20,0.769230769230769,508,314,0.618110236220473,-194,0.4967,0.9,-0.4033,0.5794,0.95,-0.3706,5873.75,1.06,3634.77361714286,1.61598784922873,2238.97638285714,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2016-12-01 00:00:00,26,18,0.692307692307692,516,336,0.651162790697675,-180,0.4959,0.9,-0.4041,0.5636,0.95,-0.3864,8953.08,1.07,3669.06393428571,2.4401537177746,5284.01606571429,Critical,Simulated field-force metrics; Sales/Target = real+derived
321650,2,Midwest,2017-01-01 00:00:00,26,20,0.769230769230769,492,331,0.672764227642276,-161,0.5419,0.9,-0.3581,0.5443,0.95,-0.4057,0,1.08,3703.35425142857,0,-3703.35425142857,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2015-01-01 00:00:00,26,22,0.846153846153846,504,452,0.896825396825397,-52,0.8125,0.9,-0.0875,0.8168,0.95,-0.1332,0,1.09,6076.57816470588,0,-6076.57816470588,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2015-02-01 00:00:00,26,23,0.884615384615385,512,401,0.783203125,-111,0.8073,0.9,-0.0927,0.7679,0.95,-0.1821,0,1.1,6132.32658823529,0,-6132.32658823529,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2015-03-01 00:00:00,26,23,0.884615384615385,520,443,0.851923076923077,-77,0.8773,0.9,-0.0227000000000001,0.8015,0.95,-0.1485,0,1.11,6188.07501176471,0,-6188.07501176471,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2015-04-01 00:00:00,26,23,0.884615384615385,528,485,0.918560606060606,-43,0.8354,0.9,-0.0646,0.8093,0.95,-0.1407,0,1.12,6243.82343529412,0,-6243.82343529412,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2015-05-01 00:00:00,26,23,0.884615384615385,504,427,0.847222222222222,-77,0.8036,0.9,-0.0964,0.8045,0.95,-0.1455,0,1.13,6299.57185882353,0,-6299.57185882353,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2015-06-01 00:00:00,26,23,0.884615384615385,512,401,0.783203125,-111,0.7985,0.9,-0.1015,0.8439,0.95,-0.1061,0,1.14,6355.32028235294,0,-6355.32028235294,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2015-07-01 00:00:00,26,23,0.884615384615385,520,407,0.782692307692308,-113,0.8283,0.9,-0.0717,0.8454,0.95,-0.1046,0,1.15,6411.06870588235,0,-6411.06870588235,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2015-08-01 00:00:00,26,22,0.846153846153846,528,441,0.835227272727273,-87,0.7412,0.9,-0.1588,0.7837,0.95,-0.1663,2117.61,1.05,5853.58447058824,0.361762952365356,-3735.97447058824,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2015-09-01 00:00:00,26,22,0.846153846153846,504,451,0.89484126984127,-53,0.7714,0.9,-0.1286,0.8465,0.95,-0.1035,1716.14,1.06,5909.33289411765,0.290411799563417,-4193.19289411765,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2015-10-01 00:00:00,26,22,0.846153846153846,512,438,0.85546875,-74,0.7888,0.9,-0.1112,0.8573,0.95,-0.0927,1704.31,1.07,5965.08131764706,0.285714462090899,-4260.77131764706,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2015-11-01 00:00:00,26,22,0.846153846153846,520,407,0.782692307692308,-113,0.7454,0.9,-0.1546,0.8016,0.95,-0.1484,1754.8,1.08,6020.82974117647,0.291454845168419,-4266.02974117647,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2015-12-01 00:00:00,26,22,0.846153846153846,528,456,0.863636363636364,-72,0.7774,0.9,-0.1226,0.9081,0.95,-0.0418999999999999,1951.44,1.09,6076.57816470588,0.3211412652164,-4125.13816470588,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2016-01-01 00:00:00,26,22,0.846153846153846,504,431,0.85515873015873,-73,0.7543,0.9,-0.1457,0.8042,0.95,-0.1458,2686.63,1.1,6132.32658823529,0.438109412690809,-3445.69658823529,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2016-02-01 00:00:00,26,23,0.884615384615385,512,386,0.75390625,-126,0.802,0.9,-0.098,0.8953,0.95,-0.0547,1620.16,1.11,6188.07501176471,0.261819709185776,-4567.91501176471,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2016-03-01 00:00:00,26,22,0.846153846153846,520,446,0.857692307692308,-74,0.8296,0.9,-0.0704,0.8271,0.95,-0.1229,4503.39,1.12,6243.82343529412,0.721255180686874,-1740.43343529412,Critical,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2016-04-01 00:00:00,26,22,0.846153846153846,528,399,0.755681818181818,-129,0.8162,0.9,-0.0838,0.8268,0.95,-0.1232,5442.53,1.13,6299.57185882353,0.863952364060566,-857.041858823529,At Risk,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2016-05-01 00:00:00,26,22,0.846153846153846,504,429,0.851190476190476,-75,0.7733,0.9,-0.1267,0.8059,0.95,-0.1441,7483.62,1.14,6355.32028235294,1.17753624798109,1128.29971764706,At Risk,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2016-06-01 00:00:00,26,23,0.884615384615385,512,406,0.79296875,-106,0.8304,0.9,-0.0696,0.784,0.95,-0.166,17553.54,1.15,6411.06870588235,2.73800528512416,11142.4712941176,Healthy,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2016-07-01 00:00:00,26,22,0.846153846153846,520,480,0.923076923076923,-40,0.8332,0.9,-0.0668,0.8368,0.95,-0.1132,12451.92,1.05,5853.58447058824,2.12722991571499,6598.33552941177,Healthy,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2016-08-01 00:00:00,26,22,0.846153846153846,528,436,0.825757575757576,-92,0.7963,0.9,-0.1037,0.8291,0.95,-0.1209,10659.34,1.06,5909.33289411765,1.80381443912403,4750.00710588235,At Risk,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2016-09-01 00:00:00,26,23,0.884615384615385,504,426,0.845238095238095,-78,0.7862,0.9,-0.1138,0.7758,0.95,-0.1742,6171.8,1.07,5965.08131764706,1.03465479703376,206.718682352941,At Risk,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2016-10-01 00:00:00,26,22,0.846153846153846,512,452,0.8828125,-60,0.7459,0.9,-0.1541,0.8136,0.95,-0.1364,5178.1,1.08,6020.82974117647,0.860030962939703,-842.729741176471,At Risk,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2016-11-01 00:00:00,26,22,0.846153846153846,520,442,0.85,-78,0.7801,0.9,-0.1199,0.8771,0.95,-0.0729,5064.66,1.09,6076.57816470588,0.833472369271356,-1011.91816470588,At Risk,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2016-12-01 00:00:00,26,23,0.884615384615385,528,419,0.793560606060606,-109,0.8172,0.9,-0.0828,0.8038,0.95,-0.1462,6712.33,1.1,6132.32658823529,1.09458129853642,580.003411764706,Healthy,Simulated field-force metrics; Sales/Target = real+derived
321660,2,Midwest,2017-01-01 00:00:00,26,22,0.846153846153846,504,433,0.859126984126984,-71,0.7765,0.9,-0.1235,0.8561,0.95,-0.0939,0,1.11,6188.07501176471,0,-6188.07501176471,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2015-01-01 00:00:00,26,19,0.730769230769231,516,301,0.583333333333333,-215,0.5053,0.9,-0.3947,0.5254,0.95,-0.4246,0,1.12,3520.63488,0,-3520.63488,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2015-02-01 00:00:00,26,20,0.769230769230769,524,331,0.631679389312977,-193,0.5881,0.9,-0.3119,0.637,0.95,-0.313,0,1.13,3552.06912,0,-3552.06912,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2015-03-01 00:00:00,26,19,0.730769230769231,532,325,0.610902255639098,-207,0.4871,0.9,-0.4129,0.5152,0.95,-0.4348,0,1.14,3583.50336,0,-3583.50336,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2015-04-01 00:00:00,26,19,0.730769230769231,540,305,0.564814814814815,-235,0.4914,0.9,-0.4086,0.5381,0.95,-0.4119,0,1.15,3614.9376,0,-3614.9376,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2015-05-01 00:00:00,26,19,0.730769230769231,516,331,0.641472868217054,-185,0.4961,0.9,-0.4039,0.6422,0.95,-0.3078,0,1.05,3300.5952,0,-3300.5952,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2015-06-01 00:00:00,26,19,0.730769230769231,524,320,0.610687022900763,-204,0.4829,0.9,-0.4171,0.6015,0.95,-0.3485,0,1.06,3332.02944,0,-3332.02944,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2015-07-01 00:00:00,26,20,0.769230769230769,532,329,0.618421052631579,-203,0.4811,0.9,-0.4189,0.5489,0.95,-0.4011,0,1.07,3363.46368,0,-3363.46368,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2015-08-01 00:00:00,26,19,0.730769230769231,540,360,0.666666666666667,-180,0.5565,0.9,-0.3435,0.5562,0.95,-0.3938,0,1.08,3394.89792,0,-3394.89792,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2015-09-01 00:00:00,26,18,0.692307692307692,516,293,0.567829457364341,-223,0.5523,0.9,-0.3477,0.5947,0.95,-0.3553,0,1.09,3426.33216,0,-3426.33216,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2015-10-01 00:00:00,26,20,0.769230769230769,524,288,0.549618320610687,-236,0.5388,0.9,-0.3612,0.5858,0.95,-0.3642,0,1.1,3457.7664,0,-3457.7664,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2015-11-01 00:00:00,26,19,0.730769230769231,532,323,0.607142857142857,-209,0.5378,0.9,-0.3622,0.5395,0.95,-0.4105,0,1.11,3489.20064,0,-3489.20064,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2015-12-01 00:00:00,26,18,0.692307692307692,540,321,0.594444444444444,-219,0.5168,0.9,-0.3832,0.5417,0.95,-0.4083,0,1.12,3520.63488,0,-3520.63488,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2016-01-01 00:00:00,26,19,0.730769230769231,516,304,0.589147286821706,-212,0.5268,0.9,-0.3732,0.5639,0.95,-0.3861,0,1.13,3552.06912,0,-3552.06912,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2016-02-01 00:00:00,26,19,0.730769230769231,524,310,0.591603053435115,-214,0.5315,0.9,-0.3685,0.4819,0.95,-0.4681,0,1.14,3583.50336,0,-3583.50336,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2016-03-01 00:00:00,26,20,0.769230769230769,532,323,0.607142857142857,-209,0.5296,0.9,-0.3704,0.5825,0.95,-0.3675,0,1.15,3614.9376,0,-3614.9376,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2016-04-01 00:00:00,26,18,0.692307692307692,540,297,0.55,-243,0.5378,0.9,-0.3622,0.5498,0.95,-0.4002,0,1.05,3300.5952,0,-3300.5952,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2016-05-01 00:00:00,26,20,0.769230769230769,516,304,0.589147286821706,-212,0.5515,0.9,-0.3485,0.5848,0.95,-0.3652,0,1.06,3332.02944,0,-3332.02944,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2016-06-01 00:00:00,26,20,0.769230769230769,524,313,0.597328244274809,-211,0.4545,0.9,-0.4455,0.5645,0.95,-0.3855,0,1.07,3363.46368,0,-3363.46368,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2016-07-01 00:00:00,26,20,0.769230769230769,532,337,0.633458646616541,-195,0.4974,0.9,-0.4026,0.5676,0.95,-0.3824,0,1.08,3394.89792,0,-3394.89792,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2016-08-01 00:00:00,26,20,0.769230769230769,540,362,0.67037037037037,-178,0.4976,0.9,-0.4024,0.5361,0.95,-0.4139,2001.92,1.09,3426.33216,0.584274934978867,-1424.41216,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2016-09-01 00:00:00,26,20,0.769230769230769,516,315,0.61046511627907,-201,0.4891,0.9,-0.4109,0.5573,0.95,-0.3927,2022.94,1.1,3457.7664,0.58504241350717,-1434.8264,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2016-10-01 00:00:00,26,20,0.769230769230769,524,320,0.610687022900763,-204,0.5359,0.9,-0.3641,0.5407,0.95,-0.4093,1813.02,1.11,3489.20064,0.519608984136837,-1676.18064,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2016-11-01 00:00:00,26,21,0.807692307692308,532,304,0.571428571428571,-228,0.5077,0.9,-0.3923,0.5459,0.95,-0.4041,3646.06,1.12,3520.63488,1.03562571078089,125.425119999999,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2016-12-01 00:00:00,26,20,0.769230769230769,540,297,0.55,-243,0.4824,0.9,-0.4176,0.4704,0.95,-0.4796,6233.18,1.13,3552.06912,1.75480256420235,2681.11088,Critical,Simulated field-force metrics; Sales/Target = real+derived
321670,2,Midwest,2017-01-01 00:00:00,26,20,0.769230769230769,516,290,0.562015503875969,-226,0.5148,0.9,-0.3852,0.5698,0.95,-0.3802,0,1.14,3583.50336,0,-3583.50336,Critical,Simulated field-force metrics; Sales/Target = real+derived
321680,2,Midwest,2015-01-01 00:00:00,26,23,0.884615384615385,528,500,0.946969696969697,-28,0.8852,0.9,-0.0148,0.9564,0.95,0.00640000000000007,14730.34,1.15,8060.25644594595,1.82752746128926,6670.08355405406,Healthy,Simulated field-force metrics; Sales/Target = real+derived
321680,2,Midwest,2015-02-01 00:00:00,26,24,0.923076923076923,536,488,0.91044776119403,-48,0.8898,0.9,-0.0102,0.9701,0.95,0.0201,3788.16,1.05,7359.36458108108,0.51474009179248,-3571.20458108108,Critical,Simulated field-force metrics; Sales/Target = real+derived
321680,2,Midwest,2015-03-01 00:00:00,26,24,0.923076923076923,544,480,0.882352941176471,-64,0.9186,0.9,0.0186,0.9,0.95,-0.0499999999999999,13551.63,1.06,7429.45376756757,1.82404123155838,6122.17623243243,Healthy,Simulated field-force metrics; Sales/Target = real+derived
